accounts,symbol,side,combined_score,same_ip_frac,funding_score,reward_score,group_total_profit,trade_type
"A_68f6513965,A_78e950c1a2",BTCUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,7496.746748418325,Reward Abuse
"A_68f6513965,A_78e950c1a2",BTCUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,7496.746748418325,Reward Abuse
"A_68f6513965,A_78e950c1a2",BTCUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,7496.746748418325,Reward Abuse
"A_94cf7bdada,A_dae7cf0dd9",ETHUSDT.PERP,LONG,0.3443395226858121,0.5,0.5,0.0,7439.083387779716,Funding Manipulation
"A_94cf7bdada,A_dae7cf0dd9",ETHUSDT.PERP,LONG,0.3443395226858121,0.5,0.5,0.0,7439.083387779716,Funding Manipulation
"A_94cf7bdada,A_dae7cf0dd9",ETHUSDT.PERP,LONG,0.3443395226858121,0.5,0.5,0.0,7439.083387779716,Funding Manipulation
"A_94cf7bdada,A_dae7cf0dd9",ETHUSDT.PERP,LONG,0.3443395226858121,0.5,0.5,0.0,7439.083387779716,Funding Manipulation
"A_94cf7bdada,A_dae7cf0dd9",ETHUSDT.PERP,SHORT,0.3443395226858121,0.5,0.5,0.0,7439.083387779716,Funding Manipulation
"A_94cf7bdada,A_dae7cf0dd9",ETHUSDT.PERP,SHORT,0.3443395226858121,0.5,0.5,0.0,7439.083387779716,Funding Manipulation
"A_94cf7bdada,A_dae7cf0dd9",ETHUSDT.PERP,SHORT,0.3443395226858121,0.5,0.5,0.0,7439.083387779716,Funding Manipulation
"A_3cab2969e5,A_4943ad62b4",BTCUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,7318.228260533841,Reward Abuse
"A_3cab2969e5,A_4943ad62b4",BTCUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,7318.228260533841,Reward Abuse
"A_3cab2969e5,A_4943ad62b4",BTCUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,7318.228260533841,Reward Abuse
"A_3943c4c480,A_3cab2969e5",ETHUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,7206.349580205378,Reward Abuse
"A_3943c4c480,A_3cab2969e5",ETHUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,7206.349580205378,Reward Abuse
"A_3943c4c480,A_3cab2969e5",ETHUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,7206.349580205378,Reward Abuse
"A_3cab2969e5,A_5cd5d675fd",ETHUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,7205.0028805352895,Reward Abuse
"A_3cab2969e5,A_5cd5d675fd",ETHUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,7205.0028805352895,Reward Abuse
"A_3cab2969e5,A_5cd5d675fd",ETHUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,7205.0028805352895,Reward Abuse
"A_3cab2969e5,A_5cd5d675fd",ETHUSDT.PERP,SHORT,0.3443395226858121,0.5,0.0,0.5,7205.0028805352895,Reward Abuse
"A_1a7c006b71,A_68f6513965",ETHUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,4034.750800658727,Reward Abuse
"A_1a7c006b71,A_68f6513965",ETHUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,4034.750800658727,Reward Abuse
"A_1a7c006b71,A_68f6513965",ETHUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,4034.750800658727,Reward Abuse
"A_1a7c006b71,A_68f6513965",ETHUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,4034.750800658727,Reward Abuse
"A_1a7c006b71,A_68f6513965",ETHUSDT.PERP,SHORT,0.3443395226858121,0.5,0.0,0.5,4034.750800658727,Reward Abuse
"A_1a7c006b71,A_68f6513965",ETHUSDT.PERP,SHORT,0.3443395226858121,0.5,0.0,0.5,4034.750800658727,Reward Abuse
"A_1a7c006b71,A_68f6513965",ETHUSDT.PERP,SHORT,0.3443395226858121,0.5,0.0,0.5,4034.750800658727,Reward Abuse
"A_1a7c006b71,A_68f6513965",ETHUSDT.PERP,SHORT,0.3443395226858121,0.5,0.0,0.5,4034.750800658727,Reward Abuse
"A_1a7c006b71,A_68f6513965",ETHUSDT.PERP,SHORT,0.3443395226858121,0.5,0.0,0.5,4034.750800658727,Reward Abuse
"A_1a7c006b71,A_68f6513965",ETHUSDT.PERP,SHORT,0.3443395226858121,0.5,0.0,0.5,4034.750800658727,Reward Abuse
